county,log_pop,log_ret,urban_pct,midwest,log_benton_dist,south,kmart,walmart,small_stores,num_kmart,num_walmart,opt_1,opt_2,opt_3
1415.0,3.1098642,8.844402,0.5518205,0.0,5.7317471,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.16452135
1416.0,3.6719876,8.129615,0.6172644,0.0,6.2057118,1.0,1.0,1.0,5.0,0.13459961,0.13459961,0.0,0.0,0.058037599
1419.0,3.0657246,7.922637,0.2785876,0.0,5.7839366,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.03347286,0.18844113
1420.0,2.4277188,8.261787,0.5260575,0.0,5.7265288,1.0,0.0,0.0,2.0,0.037435399,0.037435399,0.0,0.039555663,0.084253982
1422.0,3.046568,7.831432,0.1282389,0.0,5.8919246,1.0,0.0,1.0,3.0,0.0,0.054262047,1.0,0.045976833,0.3360067
1424.0,2.866136,7.900149,0.0,0.0,6.0378428,1.0,0.0,0.0,7.0,0.026413684,0.026413684,0.0,0.036367688,0.15026213
1426.0,2.6322485,7.621062,0.0,0.0,6.0324534,1.0,0.0,0.0,5.0,0.023609336,0.044091694,0.0,0.025766222,0.18292969
1427.0,4.1501576,8.431082,0.3991502,0.0,6.0810966,1.0,1.0,1.0,11.0,0.032573265,0.032573265,0.0,0.0,0.078114338
1428.0,2.3445904,7.410607,0.0,0.0,6.0023622,1.0,0.0,0.0,2.0,0.041072294,0.041072294,0.0,0.0,0.14992568
1429.0,3.5396251,8.433077,0.5009808,0.0,5.7104598,1.0,0.0,1.0,4.0,0.021779177,0.043426008,1.0,0.0,0.24342489
1430.0,3.5792041,8.50246,0.3240082,0.0,6.1039415,1.0,0.0,0.0,9.0,0.068121606,0.068121606,0.0,0.028677067,0.13917
1432.0,2.558312,7.566648,0.0,0.0,6.0109169,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.20813815
1433.0,2.9631574,8.300987,0.1801815,0.0,5.9035182,1.0,0.0,1.0,3.0,0.0,0.023840486,1.0,0.0,0.21588396
1435.0,3.6246342,8.437014,0.786966,0.0,5.6904642,1.0,0.0,1.0,9.0,0.023991371,0.023991371,1.0,0.0,0.15919164
1436.0,3.4544537,8.733388,0.3647108,0.0,5.9850558,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.13164284
1437.0,4.1150292,8.718493,0.6007534,0.0,5.952488,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.18695224
1438.0,4.2610306,8.695376,0.6649302,0.0,5.8623992,1.0,0.0,1.0,11.0,0.028539045,0.06674111,1.0,0.041884777,0.087456642
1439.0,3.2700251,8.284945,0.3060363,0.0,6.0766771,1.0,0.0,1.0,5.0,0.029885575,0.029885575,1.0,0.021184126,0.15765379
1440.0,3.4698835,7.589309,0.1916955,0.0,5.6641521,1.0,0.0,1.0,6.0,0.063097813,0.063097813,1.0,0.0,0.20421676
1441.0,3.6396104,8.225016,0.3433735,0.0,5.9075583,1.0,0.0,1.0,5.0,0.0,0.033577513,1.0,0.034372247,0.2501357
1442.0,2.5213189,8.057621,0.3854295,0.0,5.7953256,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19381234
1443.0,3.3028125,8.552323,0.2305467,0.0,5.9495623,1.0,0.0,1.0,5.0,0.027791871,0.027791871,1.0,0.0,0.20342236
1444.0,3.0671223,8.121479,0.1488232,0.0,5.9915013,1.0,0.0,1.0,3.0,0.037413678,0.057662738,1.0,0.0,0.13229779
1445.0,2.516163,7.848233,0.2487249,0.0,5.9732914,1.0,0.0,0.0,5.0,0.020343023,0.020343023,0.0,0.03853416,0.18510552
1446.0,3.6813512,8.239644,0.605403,0.0,5.9013453,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.039468548,0.2595551
1447.0,3.4915864,8.422441,0.2745813,0.0,5.6309196,1.0,0.0,1.0,5.0,0.028163249,0.028163249,1.0,0.0,0.16440324
1448.0,3.8210693,8.431679,0.3038399,0.0,6.1518135,1.0,0.0,1.0,8.0,0.10444703,0.10444703,1.0,0.036591051,0.10214476
1449.0,2.4734243,7.342032,0.0,0.0,6.1493282,1.0,0.0,0.0,5.0,0.062160146,0.062160146,0.0,0.030263171,0.13373542
1450.0,3.6361377,8.636242,0.4768618,0.0,6.0409773,1.0,0.0,1.0,11.0,0.026678884,0.026678884,1.0,0.0,0.12222548
1451.0,3.2100772,8.01401,0.1623513,0.0,5.7957623,1.0,0.0,1.0,3.0,0.0,0.048142415,1.0,0.0,0.28517242
1452.0,3.1883754,8.176144,0.235522,0.0,5.8421733,1.0,0.0,1.0,5.0,0.0,0.041186087,1.0,0.077956034,0.38766576
1453.0,2.2850319,7.943492,0.3678956,0.0,5.5851577,1.0,0.0,0.0,4.0,0.021699648,0.021699648,0.0,0.0,0.26970439
1455.0,3.2225092,8.263548,0.298174,0.0,5.9467794,1.0,0.0,1.0,7.0,0.0,0.039343729,1.0,0.0,0.18709391
1456.0,1.8900954,7.780151,0.0,0.0,5.7345431,1.0,0.0,0.0,3.0,0.055214591,0.055214591,0.0,0.068326482,0.074787961
1457.0,3.22605,8.205097,0.1590144,0.0,5.9761268,1.0,0.0,1.0,7.0,0.025670529,0.067250636,1.0,0.020561752,0.12308434
1458.0,2.7199129,7.285631,0.0,0.0,6.0018472,1.0,0.0,0.0,4.0,0.0,0.032121224,0.0,0.029888166,0.13454701
1459.0,2.5522537,8.03573,0.2117898,0.0,6.1831092,1.0,0.0,0.0,5.0,0.10058217,0.10058217,0.0,0.028909856,0.099168251
1460.0,3.5365729,8.256182,0.6367075,0.0,5.6371425,1.0,0.0,1.0,9.0,0.033193366,0.033193366,1.0,0.0,0.17319931
1461.0,2.7020992,7.295424,0.2010334,0.0,5.6496772,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23596232
1462.0,3.1600596,8.670057,0.3100512,0.0,5.5969457,1.0,0.0,1.0,3.0,0.091117339,0.091117339,1.0,0.0,0.16255708
1463.0,3.0417567,8.062952,0.2081053,0.0,5.7681007,1.0,0.0,1.0,6.0,0.0,0.028010726,1.0,0.049358752,0.32821547
1464.0,2.9217089,8.025231,0.0,0.0,5.8750144,1.0,0.0,1.0,5.0,0.028043269,0.053053356,1.0,0.086502561,0.33439412
1465.0,2.0875337,8.470564,0.3964452,0.0,5.5117895,1.0,0.0,0.0,1.0,0.059488873,0.059488873,0.0,0.0,0.25205555
1466.0,3.159805,8.204107,0.2383881,0.0,5.7761844,1.0,0.0,1.0,4.0,0.0,0.043342158,1.0,0.027616227,0.32235432
1467.0,2.6611682,7.803038,0.0,0.0,6.0669112,1.0,0.0,0.0,4.0,0.02526259,0.02526259,0.0,0.0,0.21620903
1468.0,3.8960969,8.658272,0.6246274,0.0,5.8202624,1.0,1.0,1.0,7.0,0.040436266,0.040436266,0.0,0.025521098,0.045826556
1470.0,3.0023106,8.253014,0.235954,0.0,6.119761,1.0,0.0,1.0,7.0,0.021934593,0.021934593,1.0,0.03636846,0.03636846
1471.0,2.346889,7.833782,0.0,0.0,5.8263431,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.020281095,0.30032341
1472.0,2.2206155,7.652574,0.0,0.0,5.9807094,1.0,0.0,0.0,3.0,0.022241702,0.022241702,0.0,0.045680381,0.15580668
1473.0,2.9640868,8.11356,0.2511409,0.0,5.919204,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.023240027,0.2320852
1474.0,2.5088673,7.639507,0.1967665,0.0,5.7112585,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.24627296
1475.0,3.2338038,8.481266,0.5277629,0.0,5.7980603,1.0,1.0,0.0,7.0,0.049170719,0.071528302,0.0,0.025521098,0.067405875
1476.0,3.1919567,8.659842,0.6674941,1.0,5.6388905,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.093238426
1477.0,2.7322224,8.165889,0.4004972,1.0,5.5380092,0.0,0.0,1.0,1.0,0.04500919,0.04500919,1.0,0.0,0.11547317
1478.0,1.9596722,8.561591,0.0,1.0,5.6692718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022534549,0.11794217
1479.0,3.1552542,8.394211,0.5768383,1.0,5.4755104,0.0,0.0,1.0,2.0,0.033880277,0.033880277,1.0,0.0,0.15573094
1480.0,3.4880476,8.488847,0.2573361,1.0,3.5591961,0.0,0.0,1.0,6.0,0.072784243,0.072784243,1.0,0.0,0.19014964
1481.0,2.4777981,8.318147,0.3496531,1.0,4.3896773,0.0,0.0,1.0,2.0,0.048266005,0.048266005,1.0,0.0,0.18197787
1482.0,2.7567134,8.07787,0.2283673,1.0,4.8895119,0.0,0.0,1.0,1.0,0.0,0.037170383,1.0,0.0,0.1448274
1483.0,2.8082575,8.224237,0.0,1.0,4.9819216,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.033840725,0.25166824
1484.0,2.4380771,7.69756,0.0,1.0,5.4965012,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1259311,0.29073413
1487.0,3.6981117,8.790198,0.4718232,1.0,5.3744758,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.21120442
1488.0,2.1653899,7.503597,0.0,1.0,5.4391149,0.0,0.0,0.0,1.0,0.072778892,0.072778892,0.0,0.0,0.21637217
1489.0,3.6089972,8.164302,0.383187,1.0,5.3704836,0.0,0.0,1.0,3.0,0.076708654,0.076708654,1.0,0.0,0.11106682
1490.0,3.5036035,9.011032,0.0856927,1.0,4.9614997,0.0,0.0,1.0,4.0,0.023579654,0.023579654,1.0,0.036584738,0.23354217
1491.0,4.1896699,9.111336,0.6787591,1.0,5.5729313,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.073064405,0.23200246
1492.0,2.3243466,7.703287,0.3495382,1.0,5.3830587,0.0,0.0,0.0,2.0,0.020018741,0.020018741,0.0,0.020035996,0.23797351
1493.0,1.8449842,7.47456,0.0,1.0,5.2333361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028676091,0.1394693
1495.0,2.57009,8.113037,0.2660744,1.0,4.5869655,0.0,0.0,0.0,4.0,0.045663027,0.045663027,0.0,0.0,0.19590185
1496.0,2.1754333,8.127833,0.0,1.0,5.4431421,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.19442946
1497.0,3.8503391,8.09637,0.4903196,1.0,4.3004936,0.0,0.0,1.0,3.0,0.046425295,0.046425295,1.0,0.0,0.26418271
1498.0,2.0151697,8.208164,0.0,1.0,5.7461457,0.0,0.0,0.0,3.0,0.024248762,0.024248762,0.0,0.021668151,0.16022333
1500.0,2.9268644,8.370088,0.2230887,1.0,5.4208385,0.0,0.0,1.0,2.0,0.16774087,0.16774087,1.0,0.0,0.10662282
1502.0,2.7757712,8.227999,0.4916617,1.0,5.2507477,0.0,0.0,1.0,1.0,0.061621815,0.061621815,1.0,0.037436087,0.19217847
1503.0,3.0893592,8.759201,0.189265,1.0,5.2905326,0.0,0.0,1.0,6.0,0.021781819,0.052782928,1.0,0.03618217,0.16610981
1504.0,2.067369,7.408542,0.0,1.0,4.3663955,0.0,0.0,0.0,1.0,0.064895228,0.064895228,0.0,0.0,0.22604608
1505.0,2.7124405,8.115702,0.1711896,1.0,4.7436322,0.0,0.0,1.0,1.0,0.029787106,0.029787106,1.0,0.042872007,0.26947497
1506.0,2.0525841,7.590954,0.0,1.0,5.5255035,0.0,0.0,0.0,1.0,0.020805868,0.020805868,0.0,0.0,0.17299714
1507.0,2.4027019,7.836456,0.3288782,1.0,5.5071108,0.0,0.0,0.0,1.0,0.062097377,0.062097377,0.0,0.0,0.18957046
1508.0,2.6458911,8.447471,0.3357674,1.0,5.170634,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.040664532,0.15539129
1509.0,2.5089486,7.767004,0.2196576,1.0,4.6626067,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.22476058
1510.0,3.4918909,8.490228,0.5017041,1.0,5.4483438,0.0,0.0,1.0,4.0,0.023214892,0.023214892,1.0,0.02829021,0.27112669
1512.0,2.7013612,8.246182,0.3399817,1.0,5.346454,0.0,0.0,1.0,4.0,0.023666671,0.06632633,1.0,0.023777717,0.13679834
1513.0,1.9302162,8.215937,0.0,1.0,5.5928651,0.0,0.0,0.0,1.0,0.022984647,0.022984647,0.0,0.0,0.14005265
1515.0,2.3241509,8.295626,0.5880944,1.0,5.5749907,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1140346
1516.0,2.1323897,8.831707,0.2861017,1.0,5.6283104,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.063514152
1517.0,3.0491782,8.561998,0.5409374,1.0,4.9702084,0.0,0.0,1.0,5.0,0.0,0.028272365,1.0,0.027709697,0.19843654
1518.0,2.1495505,7.396906,0.0,1.0,4.8075786,0.0,0.0,0.0,0.0,0.021106584,0.021106584,0.0,0.022658369,0.22924066
1519.0,1.7289971,8.37907,0.0,1.0,5.5797242,0.0,0.0,0.0,0.0,0.027261129,0.027261129,0.0,0.0,0.16852937
1520.0,2.2757276,7.368537,0.3756365,1.0,5.3568726,0.0,0.0,0.0,3.0,0.062938785,0.062938785,0.0,0.02332352,0.2146267
1521.0,3.5709402,8.726532,0.2702884,1.0,4.9061981,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.15693915
1522.0,2.3958022,8.065662,0.2455829,1.0,5.3509245,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.19531083
1526.0,3.8537793,8.077376,0.5082888,1.0,5.1274235,0.0,0.0,1.0,4.0,0.029403358,0.062400518,1.0,0.035284116,0.21521086
1528.0,3.4165457,8.782991,0.3576415,1.0,4.8646032,0.0,1.0,1.0,3.0,0.020252181,0.020252181,0.0,0.021582783,0.28293823
1529.0,3.4806553,8.259244,0.414199,1.0,5.2470683,0.0,0.0,1.0,7.0,0.059007718,0.082857673,1.0,0.028230127,0.17148729
1530.0,3.4901236,8.546051,0.391376,1.0,4.0657606,0.0,0.0,1.0,5.0,0.069360847,0.069360847,1.0,0.0,0.14516801
1531.0,2.3163894,7.971958,0.0,1.0,5.6834243,0.0,0.0,0.0,3.0,0.034323919,0.034323919,0.0,0.0,0.11681479
1532.0,3.5617277,8.328751,0.2133063,1.0,5.563607,0.0,0.0,1.0,3.0,0.085558841,0.10749082,1.0,0.0,0.16529006
1533.0,2.6349776,8.186631,0.3235422,1.0,5.5294831,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.12696333
1534.0,2.6563358,8.791873,0.6248111,1.0,5.4865224,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.13178718
1535.0,2.9810246,7.867689,0.0,1.0,3.0149431,0.0,0.0,0.0,5.0,0.09634923,0.09634923,0.0,0.0,0.23767569
1536.0,2.7269374,8.157192,0.3300343,1.0,5.5553072,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13050597
1537.0,2.4402579,8.135904,0.354322,1.0,5.4400921,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.027171368,0.20199538
1538.0,2.1205835,7.763782,0.0,1.0,5.1981041,0.0,0.0,0.0,3.0,0.033035049,0.053664827,0.0,0.046107098,0.24331235
1539.0,3.3248561,8.808968,0.7481,1.0,5.634372,0.0,0.0,1.0,6.0,0.038862619,0.038862619,1.0,0.0,0.092057929
1541.0,3.1153802,8.657385,0.2286539,1.0,5.1016259,0.0,0.0,1.0,1.0,0.046201435,0.046201435,1.0,0.049112206,0.22436655
1542.0,2.6019487,8.383502,0.6250093,1.0,5.6265147,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.095681601,0.15064705
1543.0,2.5849782,8.539771,0.4870169,1.0,5.211808,0.0,0.0,0.0,3.0,0.089021231,0.089021231,0.0,0.026062541,0.24992873
1544.0,2.1971135,8.09064,0.0,1.0,5.5245258,0.0,0.0,0.0,3.0,0.025733705,0.025733705,0.0,0.0,0.18837231
1545.0,2.4681843,8.275675,0.0,1.0,5.4638127,0.0,0.0,0.0,3.0,0.044711758,0.068135345,0.0,0.0,0.21967133
1546.0,2.8940871,8.524137,0.0,1.0,5.0931463,0.0,0.0,1.0,3.0,0.050225549,0.050225549,1.0,0.033393411,0.20093956
1547.0,3.0207663,8.390841,0.383502,1.0,5.5475457,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.05481467,0.28714653
1548.0,3.8798097,8.228991,0.3529713,1.0,3.678523,0.0,0.0,1.0,7.0,0.074312566,0.074312566,1.0,0.0,0.1792578
1549.0,3.0414702,8.246035,0.5285688,1.0,5.6358205,0.0,0.0,1.0,3.0,0.020760021,0.020760021,1.0,0.02058269,0.093026435
1550.0,2.3008836,8.177781,0.204273,1.0,5.0788259,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.11577428
1551.0,2.5242876,8.431578,0.0,1.0,5.2858044,0.0,0.0,0.0,2.0,0.066285695,0.089754207,0.0,0.024523415,0.20949229
1552.0,2.2662323,7.846925,0.0,1.0,4.6361968,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.27369779
1553.0,3.0699581,8.230576,0.6543124,1.0,5.5200147,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0204651,0.34293225
1554.0,2.8626008,8.708987,0.4316126,1.0,5.5694416,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.102795,0.2621067
1555.0,3.6074253,8.701221,0.6184808,1.0,5.1568569,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.23077646
1556.0,3.6442481,8.719363,0.5217075,1.0,5.1514824,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.021582783,0.21460493
1557.0,2.7777628,8.112459,0.4989919,1.0,5.5890986,0.0,0.0,1.0,3.0,0.043615941,0.043615941,1.0,0.0,0.18343889
1558.0,4.2312183,8.568954,0.8011683,1.0,5.3571927,0.0,0.0,0.0,6.0,0.29150658,0.29150658,0.0,0.0,0.11976637
1559.0,3.2341978,8.319571,0.3240219,1.0,4.6085824,0.0,0.0,1.0,5.0,0.039823691,0.039823691,1.0,0.022604941,0.18553497
1560.0,3.6338687,7.98702,0.5087574,1.0,5.029423,0.0,0.0,1.0,5.0,0.021117093,0.021117093,1.0,0.085182461,0.24523411
1561.0,1.6003972,7.70763,0.0,1.0,5.6843346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020141008,0.12784633
1562.0,2.1719068,7.407567,0.0232703,1.0,5.5835309,0.0,0.0,0.0,0.0,0.02741233,0.02741233,0.0,0.0,0.18012961
1563.0,3.1757595,8.613839,0.4800308,1.0,5.4581402,0.0,0.0,1.0,2.0,0.030808137,0.030808137,1.0,0.0,0.1308769
1564.0,3.1489682,7.985207,0.2894151,1.0,5.3415876,0.0,0.0,1.0,1.0,0.11898016,0.11898016,1.0,0.0,0.15110795
1565.0,1.899118,7.486928,0.0,1.0,5.2735425,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15715486
1566.0,2.6298724,8.029869,0.0,1.0,5.2463628,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.038486384,0.23898447
1568.0,2.2104698,7.974301,0.0,1.0,4.7935749,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.22153742
1569.0,2.8419982,8.005238,0.2356798,1.0,5.5176452,0.0,0.0,0.0,1.0,0.055394995,0.055394995,0.0,0.0448195,0.31230784
1570.0,4.0009492,8.520686,0.5915602,1.0,5.4499843,0.0,0.0,1.0,5.0,0.03213606,0.03213606,1.0,0.0,0.20584808
1572.0,3.1278564,8.255032,0.5328338,1.0,5.3079845,0.0,0.0,1.0,2.0,0.020327456,0.020327456,1.0,0.034882301,0.19101835
1575.0,3.6975666,8.609473,0.62085,1.0,5.5779074,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.042310378,0.17383202
1576.0,2.0986312,7.28506,0.0,1.0,5.124584,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11939776
1577.0,1.9144195,7.851309,0.0,1.0,5.5870074,0.0,0.0,0.0,2.0,0.020687886,0.020687886,0.0,0.0,0.15950919
1578.0,3.3859484,8.550406,0.2966504,1.0,5.4892476,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.10268274,0.23166476
1579.0,3.2752184,8.057163,0.0,1.0,3.9532388,0.0,0.0,0.0,2.0,0.027434501,0.027434501,0.0,0.0,0.26943404
1580.0,1.9073178,8.064468,0.0,1.0,5.6170118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17791586
1581.0,3.5264782,9.000725,0.4992822,1.0,4.2681977,0.0,0.0,1.0,6.0,0.022281513,0.022281513,1.0,0.0,0.23760908
1582.0,3.1068711,8.245198,0.0067383,1.0,4.9692347,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.048894136,0.19388076
1583.0,2.9588608,8.443387,0.4219224,1.0,4.651271,0.0,0.0,1.0,3.0,0.02229402,0.02229402,1.0,0.0,0.16118133
1584.0,3.1647997,8.510716,0.2151682,1.0,5.4756105,0.0,0.0,1.0,2.0,0.083298394,0.12269116,1.0,0.0,0.16872977
1585.0,3.1223649,7.934589,0.2030929,1.0,5.3837535,0.0,0.0,1.0,1.0,0.036852849,0.067883243,1.0,0.0,0.1731988
1586.0,2.5542772,7.932504,0.0,1.0,5.3807675,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.057518998,0.14616765
1587.0,3.3488158,8.071482,0.1942986,1.0,4.6122729,0.0,0.0,1.0,2.0,0.039196222,0.039196222,1.0,0.033073688,0.22934456
1589.0,2.9665609,8.3387,0.2452242,1.0,4.7736066,0.0,0.0,1.0,5.0,0.020760296,0.020760296,1.0,0.035429004,0.25031011
1591.0,2.192212,8.484236,0.4679418,1.0,7.044128,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1592.0,2.5340936,7.934973,0.2821403,1.0,6.8381944,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1593.0,1.9664128,7.88706,0.0,1.0,7.0216588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595.0,2.2456972,7.6786,0.0,1.0,6.8930907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598.0,1.6555578,8.289843,0.0,1.0,7.0451954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1599.0,2.4945269,8.672304,0.8310534,1.0,6.8050456,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1601.0,2.1968912,8.480476,0.6830776,1.0,6.8380123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1602.0,2.302885,8.034426,0.6608261,1.0,7.0764646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062400991,0.042359125
1604.0,2.5233258,8.406773,0.5377113,1.0,6.9814016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1606.0,4.1144739,8.885873,0.5673512,1.0,6.9904406,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
1608.0,2.5353621,8.163624,0.5790745,1.0,7.1519712,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1611.0,2.8617436,8.519483,0.6245427,1.0,7.0635326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612.0,2.2857441,7.030667,0.0,1.0,7.0444717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030395624,0.030395624
1614.0,3.2355756,8.258736,0.1602218,1.0,7.1536852,0.0,0.0,1.0,2.0,0.045853105,0.045853105,1.0,0.0,0.0
1615.0,3.9757299,8.7306,0.6901249,1.0,7.0825754,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1617.0,2.9299129,8.020926,0.2255136,1.0,7.2170508,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1619.0,1.9306515,7.707376,0.0,1.0,7.0114304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024635145,0.024635145
1624.0,2.7777628,8.288388,0.5302663,1.0,6.963066,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.031355643,0.031355643
1626.0,1.5943243,8.278865,0.0,1.0,6.982757,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1627.0,1.86113,8.519984,0.4277709,1.0,7.1132537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1629.0,1.9481933,7.244104,0.7026463,1.0,7.0936704,0.0,0.0,0.0,2.0,0.020699715,0.020699715,0.0,0.030996892,0.030996892
1631.0,3.5417706,8.084695,0.1682839,1.0,7.113782,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1632.0,2.3220936,8.538533,0.543395,1.0,6.8569674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02575286,0.0
1633.0,2.4091948,7.996294,0.5889831,1.0,6.8993482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1634.0,2.3195405,7.861485,0.0,1.0,6.84584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1635.0,2.3249335,7.611495,0.0,1.0,7.1864788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020598356
1637.0,3.5372132,8.705819,0.8846732,1.0,7.0563304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1638.0,2.0630581,8.237469,0.0,1.0,6.9248523,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1640.0,1.8440356,8.505075,0.0,1.0,7.1011041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641.0,1.5715283,8.047719,0.5743307,1.0,7.111238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1643.0,2.1190228,8.288294,0.4263192,1.0,6.9496062,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1648.0,3.3880108,8.71489,0.7734583,1.0,5.9122858,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.068558254,0.068558254
1649.0,1.9959241,8.392563,0.0,1.0,6.1148351,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.03331387
1653.0,1.8615964,8.675795,0.0,1.0,6.0490202,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.069527088
1654.0,2.5630244,8.547087,0.7305478,1.0,6.4338959,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.024511805,0.024511805
1657.0,3.6922239,8.863275,0.6484773,1.0,6.007807,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.059803773,0.085629011
1658.0,2.0697699,8.26106,0.0,1.0,5.9846481,0.0,0.0,0.0,1.0,0.050550976,0.050550976,0.0,0.0,0.085003939
1659.0,2.1544331,7.429853,0.2933729,1.0,5.9180085,0.0,0.0,0.0,1.0,0.026194835,0.026194835,0.0,0.0,0.13069936
1660.0,3.1747149,7.991341,0.2947316,1.0,5.8062921,0.0,0.0,0.0,4.0,0.16568057,0.16568057,0.0,0.0,0.0
1661.0,2.2821783,8.294238,0.0,1.0,6.1343828,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.03416761,0.060534596
1663.0,1.8603523,8.68024,0.445836,1.0,6.3350303,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1664.0,2.2559127,10.65539,0.6240081,1.0,6.3609649,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.029031739
1665.0,1.9648721,8.252243,0.0,1.0,5.8720372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072151424,0.10167496
1666.0,2.3541334,8.414515,0.5120199,1.0,5.9736702,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13638797
